minecraft_117_world_seed,nftworlds2021_id
-1486369550,7492
-1485455842,3370
-1484690627,5746
-1484476011,4766
-1482960762,3143
-1482625154,9626
-1482418527,6841
-1482286388,4321
-1481999650,9576
-1481550337,5959
-1481497600,7532
-1481237248,6717
-1480667166,6609
-1479840381,2849
-1479832993,2151
-1479251496,5218
-1479125914,8295
-1479081891,2224
-1478021124,8924
-1477895681,3101
-1477749118,5856
-1477359664,6543
-1477149436,5190
-1476971197,7671
-1476768978,846
-1476487040,9889
-1476468208,2949
-1476112483,8311
-1476058773,2944
-1475657606,5101
-1475318221,6107
-1475082621,6757
-1474599639,4259
-1474551563,1273
-1473810264,7769
-1473499285,1090
-1473136360,7442
-1472973083,7548
-1472742965,1643
-1471665978,2312
-1471442741,8655
-1471417128,2608
-1471364256,2121
-1469112448,9264
-1468381905,2391
-1467825303,739
-1467654987,1451
-1467266587,6765
-1466937490,4543
-1466765245,8312
-1466740842,1474
-1466355567,3752
-1466068956,6415
-1466039287,6990
-1465928106,1035
-1465871227,37
-1465481948,5488
-1465400760,623
-1465172194,7631
-1464802145,9826
-1464675975,9205
-1464662984,2441
-1463896322,8709
-1463582207,7360
-1462701473,2921
-1462347066,7329
-1462198480,6269
-1462054142,7016
-1461931328,9894
-1461586533,5860
-1460224065,7968
-1460215641,915
-1459845998,4812
-1459829110,7111
-1459561832,3017
-1457758905,7503
-1457267775,7541
-1457003219,8681
-1456686458,209
-1456380510,2926
-1455850213,6659
-1455377661,6857
-1455304641,3182
-1454925495,1931
-1453410089,7115
-1452846446,5797
-1452476208,6490
-1452299345,5319
-1452126280,1886
-1452061948,7143
-1451931155,8812
-1450451562,8275
-1450280129,8078
-1449729071,7017
-1448921420,8658
-1447708138,9568
-1447338964,8152
-1446753053,5985
-1446129154,9682
-1446128225,847
-1445149260,1277
-1444947378,603
-1444811219,860
-1443652174,8211
-1443603405,9235
-1443356660,8148
-1443017818,7822
-1442903873,5834
-1442778157,6535
-1442416388,2780
-1442370063,8236
-1442324345,2472
-1441922129,5280
-1441788859,3863
-1439920218,6649
-1439069266,1175
-1438944244,2722
-1437688493,340
-1435398895,8966
-1434117309,3955
-1433612110,1448
-1432282282,5444
-1431981737,8176
-1431846556,5139
-1430216530,5909
-1429901646,8706
-1428949638,2019
-1428745145,5088
-1428075787,3543
-1427270807,9841
-1426176360,1880
-1425938371,2545
-1425598251,2434
-1425484655,8102
-1425409749,9848
-1424933175,8532
-1424159444,5411
-1423607464,4742
-1423470645,4710
-1423266461,8494
-1422916681,8644
-1422662869,7613
-1422455269,6531
-1421949258,1040
-1421531359,3606
-1421409190,6369
-1420859832,6134
-1420692185,1496
-1420685487,3026
-1420553349,4328
-1420273603,7429
-1419280051,2233
-1418846211,1203
-1418605629,4743
-1418451607,364
-1417758304,1803
-1417620930,8917
-1417199816,9908
-1417081836,5596
-1416520285,5869
-1416226330,1346
-1415631208,2254
-1414987780,4847
-1413948834,3217
-1413443087,4022
-1413313702,917
-1412815354,4093
-1412770856,1374
-1412410250,8737
-1411797031,3144
-1411540724,4798
-1411470766,1907
-1411198670,5365
-1409990888,5475
-1409978221,7044
-1409140854,2113
-1408580531,1572
-1407569135,5503
-1407489377,2930
-1407450599,9482
-1407352701,6945
-1407292381,6651
-1407205022,2980
-1406543208,3080
-1405968633,7225
-1405776079,2732
-1405309732,1691
-1404990924,866
-1404138009,702
-1402881068,1336
-1402850086,3312
-1402212675,720
-1401309480,3707
-1401160109,2796
-1401120224,8288
-1400510270,7902
-1399990113,7821
-1399563811,4510
-1399382047,6743
-1398892681,8047
-1398073845,3196
-1397096733,1605
-1396181473,3393
-1395980156,1436
-1395409369,8445
-1394910493,1246
-1394557672,4754
-1393781819,4520
-1392892122,9236
-1392296513,6457
-1392278205,790
-1392108175,5091
-1391744386,8173
-1391498895,7674
-1391331307,2456
-1390534964,4352
-1390117645,3580
-1389813884,3449
-1389633465,7068
-1389489842,4205
-1389432146,1913
-1389386891,3970
-1387766026,9230
-1387127883,9486
-1386881040,8894
-1386108837,9809
-1385894687,533
-1385877875,4234
-1384093867,7908
-1383074776,8066
-1382752650,199
-1382681000,5899
-1382645316,5455
-1382241725,6204
-1381707067,1069
-1380691465,2053
-1380473900,5702
-1380345728,1293
-1380183844,5487
-1379542994,7355
-1379356255,5543
-1378493192,229
-1378147736,8997
-1378033170,2600
-1377494263,7409
-1376658332,5930
-1376602630,920
-1376576151,4107
-1376335101,4643
-1375976722,9009
-1375933054,2377
-1375926125,7013
-1375818920,5436
-1375662863,729
-1375017215,861
-1374895577,366
-1374724409,2351
-1374430256,1357
-1374169798,2682
-1373819111,5911
-1372471510,950
-1372371180,6875
-1371591081,342
-1371312588,1624
-1371150059,4355
-1370975207,5921
-1370895278,5833
-1370508031,4304
-1370127989,6940
-1369426951,6210
-1368882988,337
-1367819305,134
-1367810200,4946
-1366970761,6906
-1366473837,7743
-1365146592,6282
-1364128067,959
-1364076384,3348
-1363234213,5425
-1362775180,3376
-1362534414,3038
-1362434435,6804
-1362315710,8218
-1361937083,47
-1361743642,6935
-1360277899,6129
-1360218353,6437
-1359915405,4786
-1359530150,8290
-1358461138,3112
-1358366207,9782
-1358354825,6719
-1358109895,6088
-1358089113,5454
-1355780855,6823
-1355622801,1097
-1354953785,1373
-1353744081,9353
-1353476250,7109
-1351972391,1309
-1351861125,9751
-1351728471,2498
-1351574402,9481
-1351317891,2007
-1350984649,3625
-1350976272,4960
-1350927646,6321
-1350878860,4789
-1350837112,5253
-1348029146,6254
-1347984435,3181
-1347766852,9599
-1346969915,9790
-1346947016,9566
-1346051550,3322
-1345986082,7666
-1345688698,8827
-1345555314,6102
-1345052689,73
-1344347508,3771
-1342244643,1430
-1341287123,232
-1340915322,1325
-1339835355,4437
-1338414321,44
-1338395014,7231
-1338102323,3574
-1337632200,708
-1336931861,1987
-1336378288,3677
-1335681143,804
-1335678346,5212
-1335607153,7913
-1335361390,3642
-1335159464,9947
-1334930513,3787
-1334910373,2102
-1334827587,7721
-1333599366,8652
-1333498579,8758
-1333480108,8748
-1333411454,5160
-1332714812,9534
-1332149048,1383
-1331745654,7280
-1329633708,3531
-1329376115,3521
-1328929319,8003
-1328789337,5865
-1328579817,6570
-1328467976,9158
-1328260689,3440
-1327943394,1256
-1327715919,7202
-1327113767,8533
-1326479982,7602
-1326332632,8216
-1325928942,9081
-1325634666,9921
-1325444224,2490
-1325027129,2866
-1324972224,2227
-1324604343,4003
-1324551939,2173
-1324326759,9649
-1324300078,8209
-1324074027,8213
-1323818319,2754
-1323496039,5496
-1322576367,969
-1322463821,6548
-1321211090,4103
-1320723815,8675
-1320584219,172
-1320127818,3653
-1319599793,59
-1318708899,9488
-1317921826,6861
-1317557021,3000
-1316412020,123
-1315790051,4365
-1315301547,392
-1315025374,3336
-1313452443,7028
-1313159972,4644
-1311112369,1957
-1310145341,382
-1310043795,2587
-1309135469,6640
-1308771497,809
-1307305610,3610
-1306658364,4648
-1306476633,2684
-1305954272,8653
-1305613525,6564
-1305327437,2247
-1304976068,309
-1304399813,4982
-1303846113,2301
-1303391041,4745
-1303303147,8122
-1303267674,7559
-1302935397,763
-1302362116,6091
-1301960083,9512
-1301731792,2403
-1301513105,436
-1300699343,3415
-1300331296,9121
-1299980727,8170
-1299862555,3689
-1299344715,9487
-1299266302,5216
-1299183616,2546
-1299040206,3618
-1299005084,5449
-1298904918,3445
-1298525363,8613
-1298302539,2688
-1298135434,8373
-1297664078,9040
-1297364019,1423
-1296429582,3158
-1296280243,5832
-1295714101,862
-1295682708,8992
-1295561527,6130
-1295341208,8130
-1295329655,6852
-1295183739,9830
-1294396083,2267
-1294135105,1251
-1293681366,7744
-1293096772,9262
-1292437897,6962
-1292170145,766
-1291795433,5694
-1291549771,8528
-1291112318,2718
-1291086965,3391
-1290704123,689
-1290480543,5257
-1290186582,4981
-1289668928,7627
-1288643725,3157
-1287636746,4860
-1287346242,5992
-1287162345,6256
-1287049238,5757
-1286948865,6611
-1286004354,479
-1285255813,3075
-1284763402,6440
-1284719625,4414
-1284079466,9650
-1284015698,6588
-1283952382,6522
-1283182982,77
-1282975209,4859
-1282689733,2534
-1282456122,4168
-1281855610,7733
-1281569201,9776
-1280773230,2194
-1277888774,3562
-1277873038,9068
-1277462845,2728
-1276533820,3948
-1275818213,8702
-1275744403,7777
-1275403753,9011
-1275186256,4486
-1275106529,4147
-1274686716,2643
-1274330573,4865
-1274231503,7686
-1274107681,4698
-1273885301,2241
-1273607261,6474
-1273390968,9330
-1273242876,3047
-1272202317,1698
-1271488914,7228
-1271014083,218
-1270231129,8322
-1269976740,9430
-1269832148,3611
-1269197763,8023
-1269179540,2399
-1269178956,3536
-1269002365,9860
-1268827659,5695
-1268671392,2240
-1268660750,4452
-1268593382,4451
-1267119651,8850
-1266503425,9468
-1266415620,7378
-1265506482,8852
-1265419935,4454
-1264199328,4109
-1263971083,1216
-1263498715,3741
-1263478005,7439
-1263306590,8984
-1263212824,3578
-1263086003,4657
-1262882422,5524
-1262333625,5456
-1262257848,1345
-1260377143,9722
-1260020030,9839
-1259745301,3160
-1258194991,8880
-1257861883,7868
-1257641603,8164
-1257072479,2565
-1256856991,5345
-1256503235,1166
-1255999760,2185
-1255923456,8678
-1255283767,7277
-1254885878,4928
-1253574114,9307
-1253504485,3395
-1253461711,4366
-1253092228,2737
-1252803900,4947
-1251689170,8740
-1251638528,5644
-1251438476,2494
-1250529548,7020
-1248576327,4251
-1247673433,1582
-1246752101,6855
-1246036581,775
-1244777787,1316
-1244766083,5074
-1243202240,5003
-1242954443,8253
-1242274743,7979
-1242134308,3986
-1241959665,3533
-1240526483,5051
-1239459024,3216
-1239339602,7035
-1238400623,3274
-1238353667,7990
-1237605317,3297
-1237512390,3342
-1237193779,1136
-1236991841,9831
-1236619618,4505
-1236524773,5734
-1236421808,9097
-1235240663,3999
-1234725766,2234
-1234574321,8308
-1234406818,2473
-1234231867,3005
-1233787746,9775
-1233180598,4662
-1232689765,5853
-1232182807,8726
-1230162432,2989
-1228100384,7484
-1227922227,4862
-1227037056,3350
-1225960053,6400
-1224535849,3568
-1224071297,3825
-1221685762,5546
-1221344491,9618
-1221115751,9495
-1220793897,1736
-1220701991,2872
-1219312004,8230
-1219235176,9143
-1218789424,2342
-1218690468,4551
-1218416806,5401
-1218010052,7644
-1217451683,2556
-1216347393,302
-1216099312,8738
-1215231457,2606
-1215137500,8996
-1215114441,1527
-1214752943,2577
-1214346932,7443
-1213973528,7263
-1213958500,679
-1213881088,2654
-1213636429,3681
-1212628564,3743
-1212100169,6253
-1211892618,3722
-1211463912,6706
-1211155445,4578
-1210546451,2952
-1210127051,3248
-1209543674,391
-1209401012,8135
-1208229646,2868
-1208173527,3817
-1207539377,1365
-1207414244,3417
-1207328710,3363
-1206776350,7475
-1206336807,3990
-1205825883,1202
-1205089707,4992
-1204939265,9062
-1204470085,5936
-1204373070,4340
-1204036152,9492
-1202026634,3719
-1200167773,6024
-1199827375,7598
-1199173901,648
-1199060543,4117
-1198950268,5393
-1198016891,3193
-1196896863,9168
-1196470252,5061
-1196459329,5410
-1195563645,8025
-1194993907,5235
-1193010500,4703
-1192978515,5542
-1192497689,7472
-1192409051,7818
-1191163596,812
-1191010791,540
-1190837618,942
-1190324172,1526
-1189757982,8556
-1189646943,6725
-1188077371,620
-1187552998,1329
-1186477014,2392
-1185972274,6265
-1185947550,8945
-1185760830,9892
-1183555816,4312
-1182138608,7070
-1182011382,3565
-1181411657,7875
-1181289324,7148
-1180679598,3078
-1180156257,8232
-1180004066,8575
-1178431033,9734
-1178314861,3109
-1177781431,9283
-1177207378,6195
-1176985938,4326
-1176467145,8691
-1176179094,7356
-1174542201,9234
-1174392992,8081
-1173808914,2856
-1173641705,6671
-1173169496,9844
-1173163669,8951
-1173079022,5331
-1169973276,6406
-1169939082,2550
-1169653291,1406
-1169167575,2615
-1168638022,507
-1168146493,4844
-1167244886,1290
-1167028340,2536
-1166931253,6553
-1166516570,5917
-1166292689,3876
-1166283212,5553
-1166084519,5549
-1165225362,518
-1165133249,666
-1163883054,1528
-1163013747,2365
-1162361112,2965
-1162066276,8116
-1161032346,2081
-1160093506,6750
-1159838335,7716
-1159423386,505
-1159036868,791
-1159030200,1259
-1157717125,4390
-1156505949,7638
-1155263473,3113
-1153144152,6846
-1151234104,4134
-1151074524,9324
-1150663313,2084
-1150194929,9132
-1149978166,903
-1149122190,8877
-1148895643,2917
-1148785641,1177
-1148729481,6469
-1148105231,7359
-1147598898,2486
-1146054915,2054
-1145574073,2323
-1144742539,6954
-1144352776,6921
-1144210206,130
-1144065088,8718
-1142643357,9996
-1142562745,6759
-1142266655,2566
-1142094495,3400
-1141575856,2531
-1140975404,664
-1140698587,7788
-1140224687,6929
-1139911573,3920
-1139899943,871
-1138715515,8318
-1138593818,4194
-1138183244,9744
-1137311108,1022
-1136813767,1294
-1136563813,9605
-1136496018,7224
-1136307931,1670
-1136122583,9188
-1136033347,8914
-1134603352,7183
-1134214773,2277
-1133845812,1499
-1133274122,958
-1132394311,192
-1132204967,4144
-1131930108,3210
-1131646904,4133
-1131519518,9714
-1131406785,7112
-1131265581,868
-1131108811,4239
-1130756733,3147
-1130148262,8753
-1128540011,2891
-1128003734,5557
-1127694091,122
-1127171713,927
-1127122181,6943
-1126662498,295
-1126641354,5238
-1126615422,8075
-1126084389,440
-1125259415,7402
-1124984800,7311
-1124932119,9314
-1124804880,725
-1124613702,8269
-1124363586,3413
-1123840975,6255
-1123646644,2119
-1123211192,7991
-1122457286,5118
-1122027354,2290
-1121751753,3414
-1121468987,2837
-1121365589,8680
-1121242936,9586
-1121080002,5086
-1120988053,783
-1120515285,8618
-1120404079,9027
-1120285187,945
-1119903584,8430
-1119633514,2058
-1119465377,3266
-1119387146,5303
-1119115564,3635
-1119050567,5123
-1118826404,8692
-1118721416,734
-1118463620,91
-1117917310,9359
-1117755086,7704
-1117720346,3035
-1117311226,6680
-1116972626,8714
-1116225318,4062
-1115709540,7431
-1115512315,2195
-1115258493,6626
-1114949855,9580
-1114325390,7096
-1114214741,6070
-1113842890,9102
-1113496690,627
-1113360094,4704
-1113288046,6164
-1113140881,3512
-1113132449,5696
-1112438647,1377
-1112097505,4225
-1111879851,6912
-1111532415,9448
-1111152958,3166
-1110930280,330
-1110718644,9362
-1110472049,7740
-1110056433,5747
-1110013526,1654
-1109792441,3299
-1109142341,1168
-1108954899,1601
-1108576015,4686
-1108405462,1669
-1107819327,3668
-1107608984,5075
-1107590436,1659
-1106776243,7395
-1106707386,2222
-1106452589,6597
-1106268386,5845
-1105637652,4032
-1104538237,916
-1104500435,82
-1104307133,6311
-1104086469,8971
-1103860615,5476
-1103621405,3491
-1103454685,2362
-1103368698,8366
-1102845784,7915
-1102693400,19
-1102607145,2802
-1102530587,375
-1102464406,1784
-1102419244,4684
-1102086416,6581
-1101453154,5979
-1101239841,8792
-1101111655,8625
-1100660643,9843
-1100100769,266
-1099188230,6463
-1098804352,9815
-1098015214,3579
-1097440565,8347
-1097140398,6345
-1097065294,687
-1096905340,5424
-1096498431,4155
-1095997327,3820
-1095048004,5840
-1094059954,1181
-1093953667,1154
-1093732166,7994
-1093198263,8565
-1092844827,8817
-1092832680,197
-1092778430,4083
-1091330394,2209
-1091235162,8028
-1090529898,6658
-1090277454,2094
-1089926682,3997
-1089781532,5409
-1088971449,6101
-1088925557,6452
-1088534744,1711
-1088306243,4196
-1086925110,1725
-1086581544,2916
-1086076154,6565
-1085610339,5875
-1085600156,5730
-1085031045,6464
-1085010364,7406
-1084916016,460
-1084500509,497
-1083591760,219
-1082767111,6947
-1082670079,6536
-1082555863,8210
-1081716167,6937
-1080617174,4912
-1080381574,36
-1080355306,1593
-1079716100,6792
-1079268161,1679
-1079172191,9475
-1078827969,1773
-1078559116,410
-1078429191,5396
-1078415136,6404
-1076753549,3475
-1076518477,7551
-1076406952,5230
-1076267887,9609
-1076086602,2896
-1076030492,2667
-1075720406,9269
-1074495918,8159
-1073905928,8224
-1073851890,6790
-1072826874,282
-1072668399,6340
-1072400618,6113
-1072247314,4741
-1071978968,3903
-1071745514,7434
-1071183794,5932
-1070882137,1895
-1070818378,7786
-1070075448,7320
-1070068610,9883
-1069833351,8840
-1069683965,4511
-1069546551,5373
-1069298519,1775
-1069231889,7924
-1068888507,9791
-1068632044,3308
-1068601082,6749
-1068503901,3159
-1068271481,1779
-1068080671,3837
-1067779305,2163
-1067420169,2662
-1066468576,9431
-1065941146,9881
-1064578142,6424
-1064195906,9779
-1063884860,8764
-1062244708,6708
-1062240239,2959
-1061360630,947
-1061269366,1844
-1060545143,8335
-1060503900,4214
-1058618051,6978
-1058593152,9052
-1058237219,5183
-1057641120,1975
-1057475785,5681
-1057421248,4927
-1056172631,3617
-1056143013,6638
-1054786392,733
-1054232049,2594
-1054057393,4747
-1053672609,3732
-1053502537,7547
-1053491128,4156
-1053367608,9606
-1053274939,6731
-1051939202,9156
-1051781726,4287
-1051031090,7481
-1050945175,6092
-1050411650,7343
-1049776682,5590
-1048815938,1410
-1047682014,6023
-1046944742,9044
-1046934011,8617
-1046256935,1648
-1045630561,4376
-1045497831,9718
-1045289365,6901
-1045125513,956
-1044221554,2690
-1043573569,4493
-1043313153,4201
-1043252960,3201
-1043084072,8573
-1043082670,267
-1042595049,8604
-1041944637,2482
-1040205012,6127
-1040101616,5659
-1040010488,7570
-1039488470,318
-1038666837,6431
-1037813886,2397
-1037308448,5306
-1037279090,9206
-1036751083,254
-1036224222,9076
-1035261351,1855
-1035229117,8304
-1034640554,990
-1034623871,5729
-1034589456,153
-1034329508,8106
-1034035675,2200
-1033674904,9293
-1033612357,6158
-1030260135,4472
-1030043948,1483
-1029559242,163
-1029448443,6568
-1029091132,9006
-1028966550,2097
-1028876589,9049
-1028566687,6261
-1028460635,6300
-1028421777,5943
-1027918131,4221
-1027704777,2111
-1027298653,4082
-1027068430,1476
-1026989308,1607
-1026967878,1746
-1026817807,3749
-1026200612,2066
-1025814363,6876
-1025455544,4612
-1025181160,7498
-1024962957,161
-1024751273,3548
-1024449772,6202
-1024323598,8282
-1023656286,6036
-1023579731,3208
-1023318346,7408
-1021911222,7166
-1021790948,1795
-1021633269,7555
-1020854029,204
-1020259997,2945
-1020251479,9220
-1019540597,907
-1019169233,2592
-1019148106,9328
-1018987093,1446
-1018939609,4799
-1018679980,6133
-1018633662,5850
-1017837134,5031
-1017375401,1780
-1017297143,2070
-1017204179,4518
-1016630009,7654
-1016627825,1023
-1016524259,7996
-1016174510,2002
-1015742244,1831
-1015498341,3045
-1015474551,3460
-1015295536,4467
-1014956383,5600
-1014517112,13
-1014051445,9323
-1013652233,9361
-1013281816,9723
-1013122765,5813
-1012987389,3891
-1012780816,111
-1012689819,3712
-1012163944,5248
-1011919886,8272
-1011746472,4708
-1011474920,6365
-1011327766,490
-1010819594,7524
-1010677823,3062
-1009625212,636
-1008772317,4676
-1008410815,6312
-1008045656,1275
-1007513633,7389
-1006873415,1807
-1006183556,5937
-1006165705,1765
-1005643567,6669
-1005209625,2354
-1005008885,7023
-1004983389,8558
-1004935482,1086
-1004695431,5057
-1004273658,7432
-1003562775,3634
-1002503956,259
-1002281281,954
-1001860208,6566
-1001821082,213
-1001546943,2009
-1001542677,3037
-1001243813,7999
-1000851790,1058
-1000261446,9420
-999146491,2144
-998357483,5565
-997737772,6299
-996552979,296
-996198252,5606
-995756032,177
-995730513,6189
-994832085,6849
-994327917,5535
-994268368,2892
-994002155,7620
-993662529,3782
-993030135,6
-992963336,4738
-992908314,35
-992833139,2276
-992815358,9953
-992319247,3091
-992165563,5457
-992078892,8305
-991811329,5193
-991444863,2539
-991121014,9390
-991099002,5745
-990881702,8774
-990777933,5785
-990603430,6958
-989579392,2743
-989471398,7275
-989420270,2579
-989185170,7005
-988763494,6022
-988614898,5100
-988373402,6445
-987395612,5672
-986898075,4189
-986694477,5194
-986656121,7146
-986097463,3887
-984998296,9207
-984232691,9595
-983585918,2423
-983142089,9217
-982967227,6209
-982753374,9173
-982370048,1881
-981967799,7120
-981916748,156
-981589070,8034
-979713098,5327
-977440250,3199
-977416072,2937
-976718166,6124
-975657142,8784
-975517159,1450
-974912564,5876
-974556688,5906
-973241488,1439
-973158221,3404
-972318341,5377
-972235445,7970
-972000459,4397
-971697618,5144
-971368232,707
-971005472,6192
-970546950,4284
-969705616,3416
-969585978,6747
-969192164,4898
-969142605,8161
-967969919,9185
-966897611,9462
-965124816,1509
-963392236,4433
-962826932,264
-962760567,8986
-962744785,299
-961932125,9284
-961710887,4923
-960663794,200
-960004383,7918
-959301635,4884
-958996937,3409
-958536001,2341
-958057118,2375
-957169939,9905
-956658548,2910
-956221636,5984
-956024286,2190
-955556996,1488
-954300271,8800
-953910579,6296
-953409326,1452
-953334616,6337
-953286213,7207
-952387348,4005
-952166362,4721
-950053754,7850
-949772527,4804
-948171117,7877
-947897884,8050
-947548247,7596
-947333126,9873
-947253292,641
-947046891,6383
-946482121,4061
-945793500,1677
-945706398,6052
-944565719,3695
-944406581,2748
-944274013,81
-944110944,953
-943332666,9665
-942978197,617
-942513324,4076
-942094028,9891
-941898507,7710
-941405599,2116
-941355226,2609
-940923705,3708
-940841993,7418
-940805558,5219
-940125597,9089
-939608547,635
-939042531,5676
-938946164,5156
-938595477,761
-938553637,2299
-938545422,8351
-938442742,9917
-937560898,5755
-937171467,72
-937151387,4818
-937033938,4965
-936799226,14
-936795972,1076
-936307129,4632
-935937001,9546
-935122859,5291
-934865155,9788
-934809988,7452
-933984839,6292
-932793278,3273
-931931658,7256
-931060759,4431
-930680567,4223
-929645003,3588
-929621494,8222
-929619663,9412
-928477063,3916
-927933777,8646
-927916011,9570
-927550255,1994
-927264600,4822
-926752116,186
-926306595,7988
-925820158,4040
-925327176,8205
-924160789,1109
-924053955,8466
-923681662,9110
-923238856,8223
-922541266,3593
-922164180,3372
-921801853,274
-920959564,4828
-920879781,7593
-920841261,3290
-920740797,2409
-920276473,5499
-919200387,6805
-918200980,6212
-918143182,4586
-917968075,9644
-917659725,8457
-917383607,4886
-917029829,5463
-917009488,3117
-916398051,9999
-915930299,6573
-915745925,2993
-915187636,9944
-915105112,2779
-914637026,6303
-914430636,4506
-914093571,3607
-913545203,9332
-912346069,8674
-912230368,8648
-912229921,324
-912062162,933
-911338709,4724
-911233849,4665
-910331358,5816
-909484367,9635
-909133008,8162
-908471645,7300
-908337750,2668
-905597150,5752
-905467612,1730
-905095527,6031
-904869596,665
-903655840,2177
-903623447,2927
-903415698,5206
-903265983,1954
-902543760,7869
-902522848,3583
-902017250,6120
-901877005,9900
-901763366,412
-901758031,5561
-901270376,4941
-901058554,7053
-900359511,9850
-899849901,825
-899812089,1193
-899632783,738
-898704093,981
-898680006,1531
-898256250,530
-898233101,4638
-897674596,5870
-897502256,8053
-897489729,8396
-897313248,2270
-897109194,3148
-895253025,7030
-894953669,1694
-894528730,4876
-894238616,3015
-893099539,4825
-892751761,8847
-892340641,9047
-892159458,5066
-892078702,7170
-890765392,9222
-890569166,3007
-889904501,8594
-889688720,7286
-889543575,353
-888719231,390
-888489060,8932
-888463973,142
-888141099,4217
-887659007,4888
-887265609,4209
-886872174,5010
-886579351,5655
-886542628,9960
-885979531,4125
-885426521,4580
-885413469,3784
-884943572,8773
-884685833,5703
-884351562,7422
-884222571,5199
-884053924,6728
-883721261,9074
-883703563,2400
-883698607,4063
-883623135,4423
-883089461,1955
-883032862,7510
-883024534,1300
-882928643,5885
-882708087,4436
-882623463,1941
-882538654,7142
-882161284,5521
-881620102,823
-881593046,6473
-881479592,1938
-881356107,326
-881331230,7781
-881242615,2363
-880980228,542
-880678090,6434
-880528660,8495
-879866526,5268
-879789449,8567
-878637027,5340
-878064807,3446
-877973074,4573
-877375217,2164
-877178946,1299
-877107455,2598
-876520028,4647
-876291209,4465
-876030914,647
-874824965,1305
-874628893,5283
-874502638,5273
-874494967,465
-874444800,5742
-874410477,6280
-874306780,7904
-873603093,7206
-873244845,3778
-873106080,1988
-872353303,506
-871738872,2181
-870890852,2561
-870784585,7808
-870774253,8906
-870578299,851
-869932952,3956
-869365720,2454
-869320995,3915
-867529635,1753
-867263802,989
-867121338,6703
-866365588,6899
-864571536,3981
-862680327,7309
-862314294,3303
-862191475,1543
-861950548,9505
-861746882,8755
-861649945,9516
-861344059,8804
-861139200,1503
-860941823,7346
-860684638,6335
-859830980,3589
-859759679,2361
-859356657,4924
-859193060,2100
-859171219,1046
-858304088,7007
-857795089,5418
-857793049,2011
-857785532,9575
-857592735,2296
-857312683,9075
-857187168,601
-857134765,4379
-856866882,9968
-856412740,638
-856123057,9690
-855757703,1927
-855631029,5698
-855576812,3162
-855434131,8038
-855384517,1063
-855274459,7523
-855052916,8947
-854721537,7424
-854301622,283
-854058690,3841
-853968130,5140
-853783252,3520
-852973930,3759
-852537729,2252
-852047238,9344
-851825207,3745
-851356172,3433
-850547086,7157
-849593660,7245
-849094810,895
-849025541,2749
-848534744,2118
-848425341,6050
-848404882,2386
-848342052,2985
-847355652,6319
-847038323,4994
-846422147,6768
-845224650,8579
-844656044,9141
-844569701,4558
-844520156,2885
-844396365,5068
-843160681,1671
-842992243,5583
-842638475,9625
-842592809,5804
-842401304,4894
-842306314,247
-841456452,9642
-841391886,9870
-840935278,9897
-840275807,4733
-840224312,8557
-840041497,6286
-839719725,4961
-839669969,3054
-839364186,6839
-838629638,5241
-838409927,1318
-838117598,3484
-837685063,7912
-837262639,6264
-836732701,4560
-836238497,2542
-835173721,4188
-834888501,8780
-834455839,9927
-833555636,5910
-833063866,7894
-832918684,3230
-832879796,6115
-832844038,2275
-831811932,8525
-831427114,1715
-830482295,2136
-828836932,457
-828791501,7056
-828735631,7608
-828542912,8319
-828054544,2166
-827518917,2140
-827490069,7029
-825913667,8345
-825471925,1011
-825438504,4675
-825393598,7538
-825143912,4969
-824242728,7483
-823797438,7874
-823736596,2259
-823670766,559
-823602857,9720
-823438622,8500
-822644316,2172
-821931101,1140
-821594850,1976
-820995289,9655
-820788283,9951
-819372749,9563
-818726209,2201
-818294705,333
-817895782,1717
-817340756,7961
-816071988,5897
-815560533,2101
-814880402,4820
-814785050,6288
-814171735,7540
-813721868,9038
-813463296,8496
-813204859,4170
-813024634,8855
-812817361,6301
-811895955,2484
-810898043,7656
-810129369,1431
-810066577,7645
-809708527,8979
-807882422,8150
-806775674,8391
-805385854,900
-804903809,2616
-804208923,5501
-804085105,9615
-804059399,244
-803923619,3651
-803690107,2855
-803452719,6910
-803287650,1417
-803022941,6933
-802990026,845
-802781183,5605
-802681173,4706
-802424305,9197
-801715852,103
-801504305,147
-801458336,1662
-801237215,9588
-801199664,9069
-801031823,1102
-800884065,5744
-800612135,2035
-800514258,8315
-800453926,5269
-800338662,8016
-800276257,3815
-799844742,4171
-799712753,865
-799368025,6026
-798372881,7622
-797460529,2588
-797439362,8719
-797275408,9511
-796314934,2239
-796234197,9578
-794671261,4836
-793750977,897
-793033610,3352
-792816609,206
-791986828,2334
-791980739,6306
-791338888,5335
-791166793,1544
-790971460,6594
-790962950,5882
-790956720,7455
-790932047,1079
-790759860,3419
-790583501,7980
-790517137,2050
-789678246,9958
-786827506,1328
-785517310,9639
-785321476,4060
-785161914,4958
-784902952,904
-784756558,2283
-784347799,7783
-782320560,9769
-782017768,4444
-781830090,3913
-781822788,1655
-781798049,5670
-781469128,7955
-781453690,4748
-780749575,4658
-780535342,248
-780227906,8937
-780151316,7221
-780135936,5968
-778922502,4322
-777980335,3781
-777462491,2264
-777215973,5221
-776930785,1667
-776645239,715
-776430742,8630
-776300813,7582
-776194431,9620
-776142550,7385
-775934762,3718
-775053658,5544
-774207946,4618
-774158536,3690
-773426064,3910
-772637678,3938
-772524466,8548
-772189977,3093
